SERVER,,,,,,,log.php,NEWLOG
GOD,CAP,1153,PGP,33,PSD,false,Wed May 14 13:17:58 GMT+0200 2008,80.79.44.102:1046<br />,ASAP,-1153,ASGP,-33,TOL,20,ASYNC:FORCE_REBOOT,ASYNC:FORCE_REBOOT
SERVER,,,,,,,reboot.php
REBOOT,AGE,,true,,GUE,false,Wed May 14 13:17:57 GMT+0200 2008,80.79.44.102:2150<br />
SERVER,,,,,,,CINIT_DB
REBOOT,AGE,,false,,GUE,false,Wed May 14 13:18:00 GMT+0200 2008,80.79.44.102:1050<br />
SERVER,,,,,,,reboot.php
SERVER,,,,,,,DEL godpost_nr33.txt
REBOOT,AGE,,true,,GUE,false,Wed May 14 13:18:01 GMT+0200 2008,80.79.44.102:2150<br />
SERVER,,,,,,,CINIT_DB
SERVER,,,,,,,reboot.php
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:23:06 GMT+0200 2008,80.79.44.102:2242<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:23:11 GMT+0200 2008,82.73.61.226:3043<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:23:16 GMT+0200 2008,80.79.44.102:2244<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:23:21 GMT+0200 2008,82.73.61.226:3042<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:23:23 GMT+0200 2008,80.79.44.102:1145<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:23:26 GMT+0200 2008,80.79.44.102:2250<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:23:31 GMT+0200 2008,82.73.61.226:3043<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:23:36 GMT+0200 2008,80.79.44.102:2264<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:23:41 GMT+0200 2008,82.73.61.226:3043<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:23:46 GMT+0200 2008,80.79.44.102:2265<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:23:51 GMT+0200 2008,82.73.61.226:3043<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:23:53 GMT+0200 2008,80.79.44.102:1156<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:23:56 GMT+0200 2008,80.79.44.102:2279<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:24:01 GMT+0200 2008,82.73.61.226:3044<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:24:06 GMT+0200 2008,80.79.44.102:2287<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:24:11 GMT+0200 2008,82.73.61.226:3044<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:24:16 GMT+0200 2008,80.79.44.102:2287<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:24:21 GMT+0200 2008,82.73.61.226:3045<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:24:23 GMT+0200 2008,80.79.44.102:1162<br />
